,IndexX,IndexY,ImageX,ImageY,R,oldG,oldB,RX,RY,Well_ID,Hash,G,B,PlaneX,PlaneY,Cluster,Label,Barcode
10540,3,2,816,633,20763.176,4056.56,8728.82,816.0,633.0,467.0,5050909583243799945,3881.9836,8444.8608,-0.510159625045139,-0.48958261748306453,2,PAO1_OD04_2,"[15, 5, 30]"
10541,3,2,522,348,24902.807999999997,4986.6399999999985,10670.832000000002,522.0,348.0,595.0,5050909583094673673,4773.223359999999,10321.767200000002,-0.5032673138198833,-0.4838832349977213,2,PAO1_OD04_2,"[15, 5, 30]"
10542,3,2,601,466,19107.592,7312.160000000002,6701.399999999998,601.0,466.0,708.0,5050909582921081372,7178.132000000001,6189.548799999998,-0.36733979337041933,-0.6188146693566806,7,PAO1_OD04_1,"[10, 10, 30]"
10543,3,2,494,418,19908.615999999995,7469.279999999999,6821.760000000001,494.0,418.0,616.0,5050909583028265880,7332.844799999999,6298.910400000002,-0.3749443059234836,-0.6243982893069471,7,PAO1_OD04_1,"[10, 10, 30]"
10544,3,2,521,489,22644.552,4566.0,10144.920000000002,521.0,489.0,689.0,5050909582831372599,4363.1016,9825.3,-0.49633408709314036,-0.46649404733048605,2,PAO1_OD04_2,"[15, 5, 30]"
10546,3,2,225,462,7204.791999999999,12301.840000000006,2658.732,225.0,462.0,517.0,5050909582994479459,12248.665360000005,1797.6031999999993,0.23734690067628356,-0.8308222599126602,1,PAO1_starter1,"[0, 35, 15]"
10547,3,2,792,45,1351.448,1280.1600000000005,17987.156000000003,792.0,45.0,691.0,5050909582833702697,920.4168800000003,17897.5448,-0.02137053720652076,0.7747217279985361,4,LB4,"[45, 0, 5]"
10548,3,2,925,328,4717.495999999999,5292.079999999999,9577.527999999998,925.0,328.0,248.0,5050909583494285480,5100.529439999998,9207.0824,0.020133049611139542,-0.032112461339929954,6,LB2,"[25, 10, 15]"
10549,3,2,495,278,6066.2,6622.28,11651.051999999998,495.0,278.0,490.0,5050909583179722250,6389.25896,11187.492399999996,0.01366407074484638,-0.05362979184338196,6,LB2,"[25, 10, 15]"
10550,3,2,683,302,12024.152,3646.08,9467.843999999996,683.0,302.0,693.0,5050909582826712403,3456.723120000001,9212.618399999998,-0.3469508627064446,-0.2538424429464853,5,LB1,"[20, 5, 25]"
10551,3,2,925,304,9745.008,2856.88,7432.196000000001,925.0,304.0,248.0,5050909583494285480,2708.23608,7232.214400000002,-0.35746040292377274,-0.26522266094561386,5,LB1,"[20, 5, 25]"
10552,3,2,602,372,12261.256000000001,3649.32,9620.3,602.0,372.0,284.0,5050909583303217444,3456.914,9364.8476,-0.3510080860446392,-0.2532917889432889,5,LB1,"[20, 5, 25]"
10553,3,2,737,350,1597.1760000000002,1576.7600000000002,24127.08,737.0,350.0,194.0,5050909583524576754,1094.2184000000002,24016.7068,-0.01883164947720057,0.7984585740599185,4,LB4,"[45, 0, 5]"
10554,3,2,763,350,1668.6319999999996,1587.2400000000002,24713.648000000005,763.0,350.0,413.0,5050909583152926123,1092.96704,24602.541200000003,-0.021037202519467856,0.7981592686063504,4,LB4,"[45, 0, 5]"
10555,3,2,765,232,6040.159999999999,6648.48,12012.744000000004,765.0,232.0,390.0,5050909583147100878,6408.225119999999,11547.350400000005,0.015338772161962888,-0.03754978542954002,6,LB2,"[25, 10, 15]"
10556,3,2,306,372,1455.6640000000002,1416.5199999999998,20372.392,306.0,372.0,629.0,5050909583050401811,1009.0721599999997,20273.2356,-0.01964079490966878,0.7832052756494408,4,LB4,"[45, 0, 5]"
10557,3,2,951,375,4945.36,5323.520000000001,9615.676,951.0,375.0,315.0,5050909583271761121,5131.206480000002,9243.029600000002,0.00961958413780678,-0.04314463286646525,6,LB2,"[25, 10, 15]"
10558,3,2,604,255,6310.359999999999,6813.84,11992.276000000002,604.0,255.0,163.0,5050909583411567001,6573.994479999999,11515.3072,0.01080484161860723,-0.056109273069232024,6,LB2,"[25, 10, 15]"
10559,3,2,818,186,1426.88,1379.9999999999998,20229.796,818.0,186.0,619.0,5050909583029430929,975.4040799999997,20133.196000000004,-0.02003400497336999,0.7867998310688751,4,LB4,"[45, 0, 5]"
10560,3,2,120,206,1268.96,1221.04,18830.764000000006,120.0,206.0,579.0,5050909583076032889,844.42472,18745.291200000003,-0.02035293523079964,0.797361565220579,4,LB4,"[45, 0, 5]"
10561,3,2,147,205,11548.6,3354.600000000001,9113.563999999997,147.0,205.0,439.0,5050909583127295045,3172.3287200000004,8878.741999999998,-0.3549317013521449,-0.2475537387497923,5,LB1,"[20, 5, 25]"
10562,3,2,766,162,6051.695999999999,6486.84,11365.587999999998,766.0,162.0,663.0,5050909582866324069,6259.5282400000015,10911.5092,0.008949516668094792,-0.060273483464658106,6,LB2,"[25, 10, 15]"
10563,3,2,199,418,10159.911999999997,2946.3199999999993,7730.852,199.0,418.0,50.0,5050909583580499106,2791.7029599999987,7524.6096,-0.3598421680915576,-0.26503935547774615,5,LB1,"[20, 5, 25]"
10564,3,2,146,110,9531.087999999998,2900.76,7423.424000000001,146.0,110.0,26.0,5050909583608460282,2752.29152,7220.3708000000015,-0.3475637438328321,-0.2595915471091816,5,LB1,"[20, 5, 25]"
10565,3,2,819,91,1300.152,1286.72,18193.536,819.0,91.0,251.0,5050909583495450529,922.84928,18103.4656,-0.018562139806561392,0.7812702725836433,4,LB4,"[45, 0, 5]"
10566,3,2,254,89,1305.248,1245.04,17667.08,254.0,89.0,353.0,5050909583334673767,891.6984,17579.927200000002,-0.02091076721044524,0.7778267238356623,4,LB4,"[45, 0, 5]"
10567,3,2,899,69,1156.5119999999995,1171.68,16544.807999999994,899.0,69.0,346.0,5050909583384770874,840.78384,16462.790399999998,-0.017103287378791764,0.783609262271789,4,LB4,"[45, 0, 5]"
10568,3,2,577,67,1571.3039999999999,1453.6,21644.128,577.0,67.0,701.0,5050909582817392011,1020.71744,21542.376,-0.022813354315921956,0.7852010644604683,4,LB4,"[45, 0, 5]"
10569,3,2,927,45,16749.095999999998,3436.48,7138.571999999999,927.0,45.0,379.0,5050909583346324257,3293.70856,6898.0184,-0.49944233180915415,-0.48791331205867505,2,PAO1_OD04_2,"[15, 5, 30]"
10570,3,2,685,112,4310.6,10445.6,1307.6400000000006,685.0,112.0,296.0,5050909583251955288,10419.4472,576.4480000000002,0.3991016310513722,-0.9246792956234683,1,PAO1_starter1,"[0, 35, 15]"
10571,3,2,225,442,5411.000000000001,6030.16,10890.88,225.0,442.0,517.0,5050909582994479459,5812.3424,10468.768800000002,0.018501767591897617,-0.03478562289501824,6,LB2,"[25, 10, 15]"
10572,3,2,360,441,11026.456,3341.48,8726.235999999999,360.0,441.0,293.0,5050909583255450435,3166.95528,8492.3324,-0.34645109417016917,-0.2513066779038915,5,LB1,"[20, 5, 25]"
10573,3,2,599,748,10673.712,3135.48,8425.88,599.0,748.0,428.0,5050909583098168820,2966.9624,8206.3964,-0.3527589428602026,-0.24874172147599766,5,LB1,"[20, 5, 25]"
10574,3,2,356,935,15699.319999999998,5663.52,5279.044,356.0,935.0,562.0,5050909582983994018,5557.939119999999,4882.5976,-0.38796619999223925,-0.6264250678723688,7,PAO1_OD04_1,"[10, 10, 30]"
10575,3,2,679,913,5245.408000000001,5545.52,10266.164000000002,679.0,913.0,476.0,5050909583228654308,5340.19672,9877.977600000002,0.0046320687413247685,-0.034579826197312646,6,LB2,"[25, 10, 15]"
10576,3,2,652,890,1406.608,1363.28,19867.152,652.0,890.0,223.0,5050909583528071901,965.93696,19771.7224,-0.01990000539805621,0.7857192634617829,4,LB4,"[45, 0, 5]"
10579,3,2,521,466,1649.0320000000004,1501.16,22907.568,521.0,466.0,689.0,5050909582831372599,1043.0086399999998,22802.4868,-0.023770723400394225,0.7888142350286294,4,LB4,"[45, 0, 5]"
10580,3,2,680,772,10239.992,3037.120000000001,8048.6839999999975,680.0,772.0,65.0,5050909583670207879,2876.1463200000007,7836.085599999998,-0.3514589051795509,-0.2520044048861044,5,LB1,"[20, 5, 25]"
10581,3,2,223,771,5017.544000000001,5388.28,10044.687999999996,223.0,771.0,686.0,5050909582802246374,5187.38624,9667.508399999997,0.0085466229422963,-0.02704357777803168,6,LB2,"[25, 10, 15]"
10582,3,2,680,749,1385.5520000000001,1327.9600000000005,19890.272,680.0,749.0,59.0,5050909583570013665,930.1545600000003,19797.3148,-0.020594084932408337,0.7905571995522189,4,LB4,"[45, 0, 5]"
10583,3,2,734,773,5323.752,5673.4000000000015,10444.868,734.0,773.0,364.0,5050909583321858228,5464.5026400000015,10047.729999999998,0.006755171038559604,-0.0355406597189738,6,LB2,"[25, 10, 15]"
10584,3,2,681,726,10197.151999999998,2978.28,7957.224,681.0,726.0,240.0,5050909583503605872,2819.13552,7748.7444,-0.35530966234122696,-0.25367373092870255,5,LB1,"[20, 5, 25]"
10585,3,2,142,698,268.85599999999994,17471.92,21138.208,142.0,698.0,637.0,5050909583041081419,17049.15584,19915.1736,0.45068128449661876,0.06975395012025593,0,LB3,"[30, 20, 0]"
10587,3,2,789,633,1528.856,1508.12,22448.024000000005,789.0,633.0,542.0,5050909583007294998,1059.1595199999997,22342.455600000005,-0.018840256878386676,0.7923813386804541,4,LB4,"[45, 0, 5]"
10588,3,2,923,610,1312.7519999999995,1271.12,19146.759999999995,923.0,610.0,36.0,5050909583554868028,888.1848000000003,19057.781599999995,-0.019971439106131604,0.792937959985396,4,LB4,"[45, 0, 5]"
10589,3,2,385,583,5732.831999999999,6154.800000000002,11406.523999999998,385.0,583.0,567.0,5050909582978168773,5926.669520000002,10975.687999999998,0.008563547472343114,-0.030210196358011476,6,LB2,"[25, 10, 15]"
10590,3,2,520,560,6092.352,6493.240000000002,12178.188000000006,520.0,560.0,357.0,5050909583330013571,6249.676240000002,11723.661200000004,0.0065372837288638075,-0.02569496467332444,6,LB2,"[25, 10, 15]"
10591,3,2,924,539,18213.384000000005,6639.479999999999,6142.779999999999,924.0,539.0,348.0,5050909583377780580,6516.624399999999,5678.016399999999,-0.3846602887537768,-0.6265448717997627,7,PAO1_OD04_1,"[10, 10, 30]"
10592,3,2,251,486,1547.9520000000002,1468.4399999999994,21893.416000000005,251.0,486.0,367.0,5050909583323023277,1030.5716799999998,21790.625200000006,-0.02123095568695136,0.788378027259194,4,LB4,"[45, 0, 5]"
10593,3,2,599,725,5589.92,5879.280000000002,11007.636000000002,599.0,725.0,684.0,5050909582799916276,5659.1272800000015,10596.086400000002,0.003168086815754423,-0.02989045018286196,6,LB2,"[25, 10, 15]"
10594,3,2,442,229,21452.536,8182.44,7077.575999999999,442.0,229.0,497.0,5050909583204188279,8040.88848,6504.805199999999,-0.3725640854903285,-0.6386041614921992,7,PAO1_OD04_1,"[10, 10, 30]"
10595,3,2,548,349,19801.096,7385.680000000001,6598.176,548.0,349.0,369.0,5050909583353314551,7253.716480000001,6081.178399999999,-0.3786631751994254,-0.63295629685422,7,PAO1_OD04_1,"[10, 10, 30]"
10596,3,2,522,254,20722.408,7844.52,6882.688,522.0,254.0,696.0,5050909582823217256,7706.86624,6333.5716,-0.3744095584091569,-0.6356125945987855,7,PAO1_OD04_1,"[10, 10, 30]"
10597,3,2,496,254,24301.032000000003,4732.0,9978.796,496.0,254.0,417.0,5050909583110984359,4532.42408,9647.556,-0.5137237003772694,-0.4985809635181509,2,PAO1_OD04_2,"[15, 5, 30]"
10598,3,2,709,373,352.184,18424.6,21179.620000000006,709.0,373.0,716.0,5050909582911760980,18001.007599999994,19889.898,0.4614905276900012,0.04018259026854376,0,LB3,"[30, 20, 0]"
10599,3,2,819,211,8416.464,8082.519999999998,2593.5200000000004,819.0,211.0,556.0,5050909582949042548,8030.6496,2027.7436000000007,-0.020883214187983057,-0.780486140915882,3,PAO1_starter2,"[5, 20, 25]"
10600,3,2,576,207,25187.12,5048.76,10777.184,576.0,207.0,679.0,5050909582810401717,4833.21632,10423.7708,-0.503260057629874,-0.48453450738461984,2,PAO1_OD04_2,"[15, 5, 30]"
10601,3,2,954,162,16156.111999999996,3375.6800000000007,7028.616000000001,954.0,162.0,45.0,5050909583544382587,3235.10768,6792.318400000001,-0.49347816481186546,-0.4811764262532389,2,PAO1_OD04_2,"[15, 5, 30]"
10602,3,2,658,43,354.3679999999998,15199.44,16971.712,658.0,43.0,375.0,5050909583350984453,14860.00576,15907.7512,0.46608763953758,0.02227924477814963,0,LB3,"[30, 20, 0]"
10603,3,2,818,350,22438.024,4491.04,9670.144,818.0,350.0,281.0,5050909583306712591,4297.63712,9355.7712,-0.5026230801582108,-0.4815516814601168,2,PAO1_OD04_2,"[15, 5, 30]"
10604,3,2,766,22,7154.727999999999,6941.160000000002,2192.66,766.0,22.0,608.0,5050909583037586272,6897.306800000001,1706.7787999999996,-0.01633506217752323,-0.7833873991630944,3,PAO1_starter2,"[5, 20, 25]"
10605,3,2,763,373,23767.576000000005,4859.759999999998,10640.912,763.0,373.0,413.0,5050909583152926123,4646.94176,10300.7288,-0.49387866380670686,-0.4678722356043289,2,PAO1_OD04_2,"[15, 5, 30]"
10606,3,2,601,443,19538.511999999995,7267.600000000001,6617.828,601.0,443.0,493.0,5050909583171566907,7135.243440000001,6109.096,-0.37834623942645046,-0.6272992902291601,7,PAO1_OD04_1,"[10, 10, 30]"
10607,3,2,440,536,20718.096,4092.84,8836.94,440.0,536.0,387.0,5050909583150596025,3916.1012,8550.441200000001,-0.5063184536613784,-0.48467474034612346,2,PAO1_OD04_2,"[15, 5, 30]"
10608,3,2,412,607,405.496,14447.36,16795.523999999998,412.0,607.0,466.0,5050909583244964994,14111.449519999998,15784.2088,0.45232446840988855,0.041822277350125836,0,LB3,"[30, 20, 0]"
10609,3,2,789,609,18720.744,6900.560000000002,6320.327999999999,789.0,609.0,498.0,5050909583207683426,6774.153440000003,5837.2887999999975,-0.38128812552341057,-0.6273934569846347,7,PAO1_OD04_1,"[10, 10, 30]"
10610,3,2,411,676,22979.152000000002,4584.56,10147.436000000003,411.0,676.0,11.0,5050909583588654449,4381.611279999999,9826.5168,-0.5001048928556111,-0.4715119374764449,2,PAO1_OD04_2,"[15, 5, 30]"
10611,3,2,761,680,22054.424,4270.76,9145.592,761.0,680.0,709.0,5050909582919916323,4087.8481600000014,8846.638799999999,-0.5134934282618779,-0.4943175676365779,2,PAO1_OD04_2,"[15, 5, 30]"
10612,3,2,625,843,19510.176,3731.760000000001,8079.283999999999,625.0,843.0,186.0,5050909583422052442,3570.1743200000005,7818.0607999999975,-0.515884186345178,-0.4939506261576341,2,PAO1_OD04_2,"[15, 5, 30]"
10613,3,2,845,397,19095.16,7370.76,6680.184,845.0,397.0,355.0,5050909583337003865,7237.15632,6164.2308,-0.36490041961110364,-0.62062241399141,7,PAO1_OD04_1,"[10, 10, 30]"
10614,3,2,494,395,21179.984,7791.719999999998,6988.087999999999,494.0,395.0,564.0,5050909582977003724,7651.958239999999,6442.667599999999,-0.3835060351159366,-0.6347136011299395,7,PAO1_OD04_1,"[10, 10, 30]"
10615,3,2,789,491,17919.44,6909.24,6247.5,789.0,491.0,714.0,5050909582918751274,6784.29,5763.8532,-0.36547532920169395,-0.6216402750317263,7,PAO1_OD04_1,"[10, 10, 30]"
10616,3,2,844,421,19456.36,7151.6,6525.280000000002,844.0,421.0,469.0,5050909583236809651,7021.0944,6024.6680000000015,-0.38259857147052034,-0.6292754100267618,7,PAO1_OD04_1,"[10, 10, 30]"
10617,3,2,575,419,19678.288,7372.88,6691.812,575.0,419.0,655.0,5050909582838362893,7239.04376,6175.7104,-0.3758869970266886,-0.6267668369597847,7,PAO1_OD04_1,"[10, 10, 30]"
10618,3,2,468,418,23496.144,4577.44,9877.136,468.0,418.0,434.0,5050909583133120290,4379.897279999999,9556.7152,-0.5106823145715611,-0.48939292220672703,2,PAO1_OD04_2,"[15, 5, 30]"
10619,3,2,631,19,17161.703999999998,6623.64,5806.044000000001,631.0,19.0,499.0,5050909583206518377,6507.51912,5342.389200000001,-0.3672386340505187,-0.6317068392426387,7,PAO1_OD04_1,"[10, 10, 30]"
10620,3,2,631,207,20786.528000000002,7986.400000000002,7121.504000000001,631.0,207.0,706.0,5050909582928071666,7843.969920000001,6562.456000000001,-0.3677599245979975,-0.62705852910684,7,PAO1_OD04_1,"[10, 10, 30]"
10621,3,2,415,206,21076.384,8002.64,7029.2959999999985,415.0,206.0,584.0,5050909583065547448,7862.05408,6469.1111999999985,-0.373206567206958,-0.6345914172798124,7,PAO1_OD04_1,"[10, 10, 30]"
10622,3,2,604,161,393.624,17288.600000000002,19819.076,604.0,161.0,453.0,5050909583218168867,16892.218480000003,18608.874,0.45963852337969496,0.036858670293082485,0,LB3,"[30, 20, 0]"
10623,3,2,631,43,20710.312,4108.4000000000015,8483.748,631.0,43.0,698.0,5050909582825547354,3938.725040000001,8196.16,-0.5106252503090479,-0.5009218553313329,2,PAO1_OD04_2,"[15, 5, 30]"
10624,3,2,709,514,326.9840000000001,17206.520000000004,20133.372,709.0,514.0,670.0,5050909582858168726,16803.852560000007,18928.9156,0.45693238508381373,0.049863876823716735,0,LB3,"[30, 20, 0]"
10625,3,2,494,513,378.16800000000006,16299.64,19347.904000000006,494.0,513.0,370.0,5050909583356809698,15912.681919999999,18206.929200000006,0.4503047534150945,0.05554210528553022,0,LB3,"[30, 20, 0]"
10626,3,2,495,301,21591.584000000006,7992.92,7019.367999999998,495.0,301.0,490.0,5050909583179722250,7852.53264,6459.863599999998,-0.3826609548067199,-0.6401589151498488,7,PAO1_OD04_1,"[10, 10, 30]"
10627,3,2,574,560,18377.464,6899.56,6390.64,574.0,560.0,676.0,5050909582809236668,6771.747200000002,5907.6708,-0.3736922721347236,-0.6195580225986629,7,PAO1_OD04_1,"[10, 10, 30]"
10628,3,2,520,701,18478.935999999994,6875.280000000002,6293.196,520.0,701.0,683.0,5050909582805741521,6749.416080000001,5811.9264,-0.377880627828697,-0.6255235658568742,7,PAO1_OD04_1,"[10, 10, 30]"
10629,3,2,816,586,333.70399999999995,16174.919999999998,18811.724,816.0,586.0,588.0,5050909583060887252,15798.68552,17679.4796,0.45738321845249125,0.04575582836042863,0,LB3,"[30, 20, 0]"
10630,3,2,519,748,21551.543999999998,4140.919999999999,9089.9,519.0,748.0,191.0,5050909583416227197,3959.122,8800.0356,-0.5127386261317372,-0.4870384346789341,2,PAO1_OD04_2,"[15, 5, 30]"
10631,3,2,734,725,21687.903999999995,4310.04,9389.848000000002,734.0,725.0,422.0,5050909583109819310,4122.24304,9088.145200000004,-0.5033386974697416,-0.47916390077201065,2,PAO1_OD04_2,"[15, 5, 30]"
10632,3,2,734,703,330.0080000000001,16123.68,18921.203999999998,734.0,703.0,422.0,5050909583109819310,15745.25592,17792.546400000007,0.45515927290099445,0.05070544755548889,0,LB3,"[30, 20, 0]"
10633,3,2,384,794,20675.928000000004,4062.0000000000014,8886.171999999999,384.0,794.0,358.0,5050909583333508718,3884.27656,8601.831999999999,-0.5063516352386532,-0.4812241410785058,2,PAO1_OD04_2,"[15, 5, 30]"
10634,3,2,816,608,21226.296,4280.96,9228.144,816.0,608.0,588.0,5050909583060887252,4096.3971200000005,8928.4768,-0.5001259495663966,-0.4786469004793633,2,PAO1_OD04_2,"[15, 5, 30]"
10635,3,2,601,678,21684.824,4224.56,9380.6,601.0,678.0,382.0,5050909583342829110,4036.948,9084.8808,-0.5070259441896119,-0.4779802095764865,2,PAO1_OD04_2,"[15, 5, 30]"
10636,3,2,708,655,310.128,16524.120000000006,19146.148,708.0,655.0,435.0,5050909583131955241,16141.197040000005,17989.459600000002,0.4596605218341507,0.044660264743608236,0,LB3,"[30, 20, 0]"
10637,3,2,304,628,19416.208,7280.960000000001,6689.16,304.0,628.0,177.0,5050909583427877687,7147.176800000001,6179.4928,-0.37470839765164676,-0.6225443056354948,7,PAO1_OD04_1,"[10, 10, 30]"
10638,3,2,841,679,22209.152000000002,4398.439999999999,9631.316,841.0,679.0,694.0,5050909582830207550,4205.813679999998,9323.4252,-0.5037534672573933,-0.47824034768070117,2,PAO1_OD04_2,"[15, 5, 30]"
10639,3,2,950,445,9074.744,2737.5600000000004,7258.116000000001,950.0,445.0,625.0,5050909583055062007,2592.3976800000005,7066.4868000000015,-0.3460272699931327,-0.2455826902359921,5,LB1,"[20, 5, 25]"
10640,3,2,550,231,1725.2479999999998,1603.92,24169.988000000005,550.0,231.0,666.0,5050909582862828922,1120.5202399999996,24057.71360000001,-0.022477676443384845,0.7884461009973125,4,LB4,"[45, 0, 5]"
10641,3,2,280,254,10772.272000000004,3196.6000000000013,8320.276000000002,280.0,254.0,258.0,5050909583300887346,3030.194480000001,8096.514000000003,-0.3535359797717853,-0.26055790520527466,5,LB1,"[20, 5, 25]"
10642,3,2,764,279,11085.984,3369.52,8784.307999999999,764.0,279.0,397.0,5050909583134285339,3193.83384,8548.441599999998,-0.34571843642933475,-0.2510649686220669,5,LB1,"[20, 5, 25]"
10643,3,2,657,326,12261.368,3688.88,9661.032,657.0,326.0,158.0,5050909583454673814,3495.65936,9402.810399999997,-0.3484008411984292,-0.2525539719537526,5,LB1,"[20, 5, 25]"
10644,3,2,818,374,1561.6719999999998,1478.12,22285.164,818.0,374.0,87.0,5050909583686518565,1032.41672,22181.6956,-0.021361797195367245,0.7905948254557618,4,LB4,"[45, 0, 5]"
10645,3,2,467,348,5934.655999999999,6554.119999999999,11636.976,467.0,348.0,408.0,5050909583158751368,6321.380479999999,11178.1876,0.016502551084251638,-0.045994647670877686,6,LB2,"[25, 10, 15]"
10646,3,2,468,371,5838.616,6241.2,11083.864,468.0,371.0,406.0,5050909583165741662,6019.52272,10646.98,0.008038469925476632,-0.053817033141160875,6,LB2,"[25, 10, 15]"
10647,3,2,629,396,6090.4479999999985,6856.32,12446.448,629.0,396.0,161.0,5050909583409236903,6607.39104,11966.5056,0.02095912328283142,-0.029651444247739744,6,LB2,"[25, 10, 15]"
10648,3,2,925,445,1328.8239999999996,1310.6,19069.716,925.0,445.0,630.0,5050909583053896958,929.20568,18977.974,-0.018817962457614315,0.7873394906098453,4,LB4,"[45, 0, 5]"
10649,3,2,146,229,1366.568,1313.12,20261.619999999995,146.0,229.0,682.0,5050909582806906570,907.8876000000004,20169.7016,-0.020436516992493686,0.7973231447514546,4,LB4,"[45, 0, 5]"
10650,3,2,818,229,447.88800000000003,605.12,475.864,818.0,229.0,556.0,5050909582949042548,595.60272,433.5056,0.1000102153267382,-0.41299027745715705,6,LB2,"[25, 10, 15]"
10651,3,2,738,161,10652.824000000002,3277.160000000001,8224.532000000001,738.0,161.0,664.0,5050909582860498824,3112.6693600000012,7995.130800000001,-0.3465045204843058,-0.265174496722708,5,LB1,"[20, 5, 25]"
10652,3,2,953,210,8660.119999999999,2637.24,6728.192000000003,953.0,210.0,278.0,5050909583314867934,2502.67616,6543.585200000002,-0.3477528081435155,-0.26087831647154797,5,LB1,"[20, 5, 25]"
10653,3,2,631,184,6321.504,6781.479999999999,12161.8,631.0,184.0,571.0,5050909582973508577,6538.243999999999,11687.0964,0.008829648180765759,-0.04777198978781966,6,LB2,"[25, 10, 15]"
10654,3,2,549,184,11776.016,3471.760000000001,8891.952,549.0,184.0,554.0,5050909582956032842,3293.9209600000013,8648.9288,-0.3576096397621332,-0.2707131203056313,5,LB1,"[20, 5, 25]"
10655,3,2,147,180,24921.064,4774.6399999999985,10507.699999999997,147.0,180.0,677.0,5050909582808071619,4564.486,10173.475199999997,-0.513289923222823,-0.48695283614787405,2,PAO1_OD04_2,"[15, 5, 30]"
10656,3,2,873,163,1268.9040000000002,1246.12,18432.828,873.0,163.0,707.0,5050909582926906617,877.4634399999999,18345.5996,-0.019102146672201573,0.7905162119565854,4,LB4,"[45, 0, 5]"
10657,3,2,576,114,6675.816,7268.880000000001,13120.26,576.0,114.0,405.0,5050909583162246515,7006.474800000001,12611.4384,0.012575576384957987,-0.0407265318606842,6,LB2,"[25, 10, 15]"
10658,3,2,120,87,14065.520000000002,5572.24,4933.671999999999,120.0,87.0,306.0,5050909583282246562,5473.56656,4543.615199999998,-0.3567686684668723,-0.622665658921485,7,PAO1_OD04_1,"[10, 10, 30]"
10659,3,2,685,67,10291.455999999996,3132.24,7931.1799999999985,685.0,67.0,318.0,5050909583268265974,2973.616400000001,7711.923199999998,-0.34885070004972485,-0.2647256692946058,5,LB1,"[20, 5, 25]"
10661,3,2,121,40,15693.271999999999,5979.76,5243.2080000000005,121.0,40.0,585.0,5050909583064382399,5874.89584,4824.6248,-0.3720097487948134,-0.6343983097349112,7,PAO1_OD04_1,"[10, 10, 30]"
10662,3,2,466,513,6104.4479999999985,6523.5999999999985,12065.104,466.0,513.0,596.0,5050909583088848428,6282.297919999999,11608.452,0.0074118963549686945,-0.03243540322504662,6,LB2,"[25, 10, 15]"
10663,3,2,628,467,11521.663999999995,3332.88,8948.119999999999,628.0,467.0,114.0,5050909583655062242,3153.9176,8714.818399999998,-0.35774276626308216,-0.2548380190163485,5,LB1,"[20, 5, 25]"
10664,3,2,685,44,10215.799999999996,3008.84,7485.78,685.0,44.0,553.0,5050909582952537695,2859.1244,7275.1612,-0.3615058798573308,-0.284999449830324,5,LB1,"[20, 5, 25]"
10665,3,2,467,583,1587.8239999999994,1527.8400000000006,23361.332,467.0,583.0,620.0,5050909583023605684,1060.6133600000003,23254.383200000004,-0.02035340664074766,0.795509731933224,4,LB4,"[45, 0, 5]"
10666,3,2,760,796,17457.832,6684.16,5989.984000000001,760.0,796.0,601.0,5050909583083023183,6564.360320000001,5522.092800000001,-0.3687167124116895,-0.6261819991534119,7,PAO1_OD04_1,"[10, 10, 30]"
10667,3,2,655,585,6012.048000000002,6468.2400000000025,12109.1,655.0,585.0,488.0,5050909583177392152,6226.058000000003,11656.3232,0.008956480952472423,-0.024348051804476856,6,LB2,"[25, 10, 15]"
10668,3,2,490,935,9369.303999999996,2639.9600000000005,7196.1,490.0,935.0,232.0,5050909583475644696,2496.0380000000005,7011.3028,-0.3641148134545603,-0.257145231656846,5,LB1,"[20, 5, 25]"
10669,3,2,652,843,5211.416000000001,5659.079999999999,10241.14,652.0,843.0,508.0,5050909583191372740,5454.257199999999,9845.0044,0.011839745362678733,-0.040011783911029886,6,LB2,"[25, 10, 15]"
10670,3,2,761,820,345.91199999999986,18631.16,21901.644000000004,761.0,820.0,356.0,5050909583331178620,18193.127119999997,20597.462800000005,0.45602479129284423,0.0525960057495094,0,LB3,"[30, 20, 0]"
10671,3,2,734,820,9416.736,2792.12,7229.556,734.0,820.0,615.0,5050909583034091125,2647.5288800000003,7034.1076,-0.35443895164830297,-0.2633814627538357,5,LB1,"[20, 5, 25]"
10672,3,2,519,818,4909.52,5285.5999999999985,9604.591999999999,519.0,818.0,326.0,5050909583370790286,5093.5081599999985,9234.6,0.009563973192004915,-0.03994401771408379,6,LB2,"[25, 10, 15]"
10673,3,2,330,818,10198.216,2935.8,7761.588000000002,330.0,818.0,213.0,5050909583535062195,2780.56824,7556.081999999999,-0.36122211234817375,-0.26407292731408605,5,LB1,"[20, 5, 25]"
10674,3,2,678,937,15536.976,5347.32,5047.911999999998,678.0,937.0,162.0,5050909583412732050,5246.36176,4673.5996,-0.4042361457104987,-0.6328231056306451,7,PAO1_OD04_1,"[10, 10, 30]"
10675,3,2,249,794,4921.728,5242.8,9623.563999999997,249.0,794.0,700.0,5050909582818557060,5050.32872,9256.568000000001,0.006687983247509133,-0.03720956284802884,6,LB2,"[25, 10, 15]"
10676,3,2,653,773,1498.392,1376.28,20952.228000000006,653.0,773.0,283.0,5050909583309042689,957.23544,20855.888400000003,-0.02321413003402526,0.7893206553486828,4,LB4,"[45, 0, 5]"
10677,3,2,411,771,5702.424,6144.24,11247.063999999998,411.0,771.0,399.0,5050909583136615437,5919.298720000001,10816.9672,0.009665213110623572,-0.03586463928460937,6,LB2,"[25, 10, 15]"
